House_ID,Neighborhood,Monthly_Rent_EGP,Bedrooms,Has_Workspace,Allows_Pets,Quietness_Score,Natural_Light_Index,Soundproofing_Score,Greenery_Proximity,Air_Quality_Index,Walkability_Score,Wheelchair_Accessible,Elevator_Access,Smart_Home_Ready,Medical_Proximity_Score
4471,Helwan,39183,1,0,0,8,8,5,2,9,8,0,1,0,4
4472,Dokki,21142,4,0,0,4,5,2,7,8,10,0,0,0,6
4473,El Obour,30998,2,1,1,10,10,7,7,9,7,1,1,0,10
4474,Haram,29890,5,1,0,4,7,6,2,8,6,0,1,1,7
4475,Mokattam,32878,3,1,1,4,3,10,10,3,6,0,1,0,10
4476,Haram,18306,1,1,0,3,6,7,7,9,4,1,1,1,7
4477,El Obour,15885,5,0,1,4,3,2,9,5,5,1,0,0,5
4478,Al Rehab,48145,5,0,0,9,8,4,9,4,4,1,1,0,10
4479,Shoubra,47826,1,1,0,3,4,3,6,9,10,0,0,0,5
4480,Helwan,11443,2,1,0,2,8,4,4,8,8,0,1,0,5
4481,Mohandeseen,35839,3,0,1,6,10,2,3,4,2,0,0,0,4
4482,Faisal,21084,1,0,0,9,3,3,8,8,6,0,1,0,10
4483,New Capital,27911,5,1,0,7,5,9,10,5,2,0,1,0,5
4484,Downtown Cairo,8383,5,1,1,3,6,4,5,6,5,0,1,0,9
4485,6th of October,30777,1,1,0,10,8,10,3,3,2,0,0,0,6
4486,New Capital,38361,5,0,0,5,7,5,10,5,10,1,1,1,9
4487,Madinaty,18758,1,0,1,4,3,3,7,6,10,0,1,1,5
4488,El Shorouk,33521,1,1,0,5,6,8,3,4,5,0,1,0,6
4489,New Capital,24529,3,0,0,4,8,10,7,10,2,0,1,0,4
4490,Zamalek,27091,1,1,0,9,10,6,7,10,7,0,1,0,4
4491,New Capital,43794,5,1,0,2,6,2,10,7,6,0,1,1,7
4492,6th of October,35381,4,0,0,2,5,10,1,10,5,1,1,1,10
4493,Downtown Cairo,39380,3,1,0,10,4,10,4,9,3,0,1,0,9
4494,Zamalek,34932,5,0,0,8,9,8,10,3,7,0,1,0,6
4495,El Shorouk,48097,5,1,0,10,6,2,8,3,8,0,1,0,9
4496,New Cairo,5908,3,1,1,4,6,5,9,3,2,1,1,1,7
4497,Al Rehab,43722,3,0,1,4,3,2,8,8,4,0,1,0,10
4498,Maadi,34358,5,1,1,3,7,4,1,4,8,0,1,0,8
4499,Shoubra,34412,4,0,0,3,3,8,4,3,7,0,0,1,8
4500,6th of October,22174,2,0,1,10,5,2,6,3,3,0,1,1,6
4501,Downtown Cairo,19496,5,0,0,3,6,9,4,8,9,0,1,0,7
4502,El Shorouk,6928,3,0,0,5,4,5,9,8,7,0,0,0,4
4503,Zamalek,34632,1,1,0,5,6,5,2,4,2,0,1,0,4
4504,El Obour,36309,1,0,1,10,4,2,6,8,8,1,0,0,6
4505,Mokattam,13280,3,1,0,4,9,6,7,8,10,1,1,1,10
4506,Mohandeseen,44449,3,1,0,3,4,9,4,8,9,0,1,0,4
4507,Mohandeseen,25635,2,0,1,4,9,9,5,5,8,1,1,0,10
4508,El Shorouk,30957,3,0,1,10,8,8,5,8,9,0,1,0,7
4509,Zamalek,40895,1,0,0,6,8,8,2,6,9,0,1,0,7
4510,Al Rehab,8963,4,0,0,6,9,9,10,10,5,1,1,0,5
4511,Mohandeseen,31521,3,0,0,8,4,9,10,7,6,1,1,0,5
4512,Madinaty,36615,2,1,0,2,10,2,8,6,6,1,1,0,10
4513,Faisal,48529,4,0,1,6,7,3,5,10,9,1,1,0,4
4514,Al Rehab,25695,2,1,1,10,3,9,10,9,10,1,1,0,9
4515,Dokki,13357,4,0,0,7,9,2,10,4,9,0,1,1,5
4516,Al Rehab,29176,3,0,0,9,8,10,10,4,3,1,1,0,9
4517,Helwan,22409,1,0,0,9,9,10,7,6,8,1,1,0,5
4518,Zamalek,4987,4,0,0,2,5,3,6,8,4,0,1,0,6
4519,Mohandeseen,5965,5,0,0,9,8,7,8,4,3,0,1,0,8
4520,Heliopolis,44084,2,1,0,7,7,5,1,7,3,0,1,0,4
4521,Haram,35318,4,1,0,5,10,8,10,3,3,1,0,0,5
4522,Heliopolis,30015,2,0,0,4,7,3,2,5,4,0,1,0,8
4523,Nasr City,33191,1,1,1,6,4,2,2,7,5,0,0,0,6
4524,El Obour,4868,2,0,0,6,7,10,2,8,7,0,1,1,8
4525,Faisal,41146,2,0,0,8,5,10,3,4,2,0,0,0,4
4526,Mohandeseen,33032,5,1,0,10,5,10,6,5,9,0,1,1,9
4527,6th of October,32305,2,1,0,2,9,6,3,10,9,1,1,0,9
4528,Helwan,26640,4,1,1,10,6,4,7,9,5,1,1,0,10
4529,New Cairo,22318,2,0,0,4,7,7,7,8,2,1,1,1,5
4530,Faisal,17246,3,1,1,7,8,2,6,6,7,1,0,0,10
4531,Al Rehab,37844,2,1,0,7,6,9,10,3,8,0,1,1,5
4532,Helwan,36602,3,1,0,5,8,5,2,9,2,0,0,0,9
4533,Faisal,25584,2,1,0,3,5,3,3,6,9,1,1,0,10
4534,Maadi,19169,2,1,1,6,9,5,8,5,5,0,1,0,9
4535,Mohandeseen,29968,4,1,1,4,9,2,9,3,2,0,1,0,6
4536,Faisal,10385,3,1,0,5,7,9,2,6,10,0,1,0,10
4537,Dokki,12222,3,0,0,7,4,7,7,5,9,1,1,0,9
4538,Helwan,29444,5,1,0,8,4,2,1,3,10,0,1,0,8
4539,Heliopolis,42248,2,0,1,3,10,2,4,4,5,0,0,0,10
4540,Faisal,44545,2,1,0,4,7,3,6,10,9,0,1,0,10
4541,Heliopolis,9362,4,1,0,8,8,8,7,3,9,0,1,1,7
4542,Maadi,37718,5,1,1,6,10,3,3,9,3,0,1,0,10
4543,Heliopolis,12250,5,1,0,5,6,4,3,8,9,0,0,0,10
4544,Nasr City,6818,4,1,1,5,10,10,5,5,7,0,0,0,5
4545,Faisal,40368,3,0,1,10,6,2,3,10,4,0,1,0,7
4546,New Capital,48109,1,1,1,10,9,10,7,7,9,1,1,0,10
4547,Sheikh Zayed,19053,4,1,1,8,4,7,8,9,2,1,1,0,7
4548,Helwan,31426,3,0,0,2,10,10,10,5,3,0,1,0,5
4549,Al Rehab,43023,5,0,0,2,10,9,8,7,8,0,1,1,7
4550,Sheikh Zayed,28892,4,1,0,4,6,8,8,10,9,1,1,1,8
4551,El Obour,47675,1,0,1,4,4,8,3,10,10,0,1,0,5
4552,New Capital,33361,2,0,0,8,3,7,7,6,2,0,1,0,7
4553,Helwan,20007,4,0,0,3,4,9,3,8,10,0,0,0,4
4554,6th of October,18241,1,0,1,9,9,10,5,4,3,1,1,0,10
4555,Sheikh Zayed,48858,1,1,1,2,3,9,8,10,9,1,1,0,4
4556,Mokattam,49073,4,1,0,9,7,10,10,9,8,0,1,1,4
4557,Faisal,27902,3,1,0,10,3,6,4,3,7,0,1,1,8
4558,New Cairo,28506,4,0,0,6,5,4,9,5,7,1,1,1,9
4559,Mokattam,21562,5,1,0,5,8,5,5,4,4,1,1,0,8
4560,Mohandeseen,24239,1,1,0,7,6,5,4,7,6,1,0,0,10
4561,Zamalek,17065,1,1,0,7,3,10,4,9,3,1,1,0,7
4562,Madinaty,49415,2,1,0,9,5,10,9,10,6,0,1,0,7
4563,Haram,45291,1,0,0,9,9,2,5,9,4,0,0,0,6
4564,Shoubra,42805,2,1,0,2,5,6,9,7,10,0,1,0,9
4565,Mohandeseen,37295,1,1,1,10,6,3,9,5,2,0,1,1,10
4566,Zamalek,22443,1,1,0,2,4,6,4,8,4,1,1,0,7
4567,El Shorouk,13290,4,1,0,4,5,6,9,7,2,0,0,1,5
4568,Mohandeseen,4211,4,0,0,8,8,4,8,9,10,1,1,0,5
4569,Shoubra,22098,5,1,1,6,3,5,5,4,6,1,1,0,8
4570,Haram,23072,3,1,1,7,6,8,8,4,8,1,1,0,8
4571,Sheikh Zayed,47290,5,0,0,9,3,5,7,4,4,0,1,0,8
4572,Heliopolis,23650,1,1,1,5,4,4,2,5,10,0,1,0,10
4573,El Shorouk,19115,5,0,0,5,6,5,10,9,2,1,1,0,10
4574,6th of October,9149,4,0,0,9,5,3,8,7,2,1,1,0,8
4575,Downtown Cairo,45992,1,0,0,4,3,2,9,10,5,0,1,0,9
4576,Shoubra,21716,1,0,0,7,8,6,2,10,7,0,1,0,4
4577,El Shorouk,36188,5,0,0,5,9,10,2,7,10,0,0,0,4
4578,Mokattam,17621,2,1,0,7,3,10,10,6,10,0,1,0,10
4579,El Obour,10820,3,0,0,5,8,2,9,10,3,1,1,0,7
4580,Maadi,46800,5,1,0,3,5,2,1,3,6,0,0,0,4
4581,New Cairo,34399,5,1,0,4,9,9,8,3,6,1,1,1,9
4582,Madinaty,18002,3,0,0,9,10,8,9,7,3,1,1,0,6
4583,6th of October,47098,1,1,0,2,5,8,6,8,10,1,1,0,4
4584,New Capital,49511,1,1,1,7,4,10,7,7,10,1,1,1,8
4585,Mohandeseen,32750,2,1,1,10,4,6,3,4,5,0,0,0,7
4586,Madinaty,30074,5,1,0,2,9,9,7,5,4,1,1,1,5
4587,Faisal,21310,3,1,0,5,5,8,2,7,6,0,1,0,10
4588,New Cairo,21006,5,1,0,8,9,3,7,10,6,1,1,1,6
4589,Nasr City,13671,4,0,1,7,6,3,10,10,8,1,1,0,9
4590,New Cairo,48345,5,1,0,7,5,5,9,6,9,1,1,0,6
4591,Shoubra,31894,5,1,0,10,10,2,2,6,6,1,1,0,9
4592,Helwan,30193,4,1,0,9,5,6,6,8,9,0,0,0,5
4593,Downtown Cairo,14222,4,0,0,6,10,6,3,9,2,0,1,0,10
4594,New Cairo,27786,3,1,1,3,9,2,9,7,10,1,1,0,5
4595,El Shorouk,35509,1,0,0,4,10,6,9,3,4,0,1,1,8
4596,6th of October,4386,2,1,1,4,7,5,1,5,8,0,1,0,4
4597,El Shorouk,5634,4,1,1,5,9,6,9,6,3,0,1,0,4
4598,Downtown Cairo,44878,1,1,1,3,6,5,2,7,3,0,0,0,6
4599,Maadi,8133,3,1,1,9,6,10,2,9,6,1,0,1,4
4600,Haram,46144,5,1,0,9,8,10,5,10,8,0,1,0,4
4601,New Capital,42349,3,1,0,9,4,4,7,7,10,1,1,1,10
4602,El Shorouk,38735,3,1,0,6,4,4,8,10,4,1,1,0,5
4603,Sheikh Zayed,25952,4,1,0,7,4,4,10,9,4,1,1,1,5
4604,Shoubra,28816,2,1,0,7,3,8,5,4,5,1,1,0,5
4605,Shoubra,25529,4,0,0,8,6,2,10,10,9,0,0,0,5
4606,Zamalek,9767,5,0,0,2,7,5,8,6,3,0,1,0,4
4607,Maadi,45521,4,1,0,4,4,10,2,4,7,0,0,1,9
4608,New Cairo,22383,5,0,0,4,4,9,10,5,9,1,1,0,9
4609,New Capital,8901,4,1,1,8,4,4,10,5,10,1,1,0,5
4610,Helwan,46889,2,0,1,7,4,9,10,8,3,0,1,0,5
4611,New Capital,18633,1,1,1,10,4,7,8,6,8,0,1,0,9
4612,Zamalek,23163,2,0,0,10,3,4,7,4,4,0,1,0,7
4613,New Capital,14707,4,1,0,10,7,10,9,8,4,0,1,1,9
4614,Heliopolis,26576,3,0,0,5,6,8,2,8,6,0,1,0,9
4615,Downtown Cairo,22061,1,1,0,4,7,9,1,3,9,0,1,0,8
4616,Mokattam,49101,3,1,0,5,5,3,8,4,6,0,1,0,9
4617,New Capital,48706,2,1,1,4,8,4,10,6,9,1,1,1,10
4618,Downtown Cairo,15548,1,1,0,8,6,8,9,6,5,1,1,0,9
4619,Mokattam,19115,4,1,0,4,4,3,7,10,8,1,1,0,7
4620,Nasr City,13843,3,1,1,2,5,7,5,4,6,0,1,0,4
4621,Heliopolis,40945,4,0,1,9,8,8,1,7,4,0,1,0,5
4622,Helwan,43979,5,0,1,7,5,7,4,7,6,0,1,0,10
4623,Al Rehab,44641,1,0,0,6,9,6,9,3,10,1,1,1,4
4624,Shoubra,7841,3,0,1,9,10,10,7,8,8,1,1,1,6
4625,El Shorouk,10416,2,1,0,9,5,4,1,9,9,0,1,0,4
4626,Downtown Cairo,14633,2,1,0,4,5,6,10,8,10,1,0,1,7
4627,Sheikh Zayed,41653,2,1,0,4,4,6,7,9,2,1,1,1,7
4628,Haram,4594,2,1,0,8,10,9,5,3,8,0,1,0,8
4629,New Cairo,18393,3,0,1,4,10,9,10,10,9,0,1,1,10
4630,Mohandeseen,39380,5,0,1,10,9,2,5,3,9,1,1,1,5
4631,New Cairo,49056,2,1,0,9,8,7,7,6,10,1,1,1,7
4632,Mohandeseen,26743,2,0,0,9,10,7,5,6,7,0,1,1,7
4633,Haram,35971,2,1,0,10,5,3,9,7,8,0,0,1,4
4634,Madinaty,8861,5,0,0,9,7,6,8,4,9,1,1,1,6
4635,New Capital,41534,1,1,0,5,4,7,8,5,10,1,1,1,10
4636,Helwan,40126,2,1,0,8,5,4,2,10,3,0,1,0,5
4637,Mohandeseen,18846,2,1,0,7,10,2,3,4,5,0,0,1,8
4638,Al Rehab,30177,2,1,1,2,5,10,9,8,5,1,1,0,9
4639,Nasr City,37682,1,0,0,6,9,3,10,7,5,1,0,0,10
4640,El Obour,22228,2,0,1,3,7,5,1,7,2,1,0,0,8
4641,Nasr City,38763,1,0,0,10,8,10,9,7,3,1,1,0,6
4642,El Obour,28009,1,0,0,4,3,10,2,7,10,0,1,0,9
4643,Heliopolis,4094,4,1,1,8,3,9,2,6,9,0,0,0,9
4644,Nasr City,45452,4,1,0,3,7,5,8,3,2,0,0,1,6
4645,6th of October,19100,2,0,1,8,8,2,10,3,9,1,1,0,10
4646,Shoubra,36917,3,1,1,5,3,8,9,4,4,0,1,0,8
4647,Maadi,21430,4,1,0,7,6,3,1,4,5,0,0,1,9
4648,Zamalek,39571,4,1,0,10,8,9,2,9,9,0,1,0,9
4649,Mohandeseen,28974,3,1,1,9,6,3,10,8,9,0,1,0,9
4650,Faisal,35129,5,1,0,10,8,4,5,7,4,0,1,1,10
4651,Al Rehab,24860,2,1,0,6,6,7,10,7,5,1,1,1,6
4652,El Shorouk,11276,5,1,1,6,9,5,10,5,4,0,0,0,7
4653,El Shorouk,4551,5,1,0,5,3,3,5,3,9,1,0,1,9
4654,Dokki,12486,1,0,0,10,6,2,7,9,9,0,1,0,10
4655,El Obour,21527,1,0,0,9,6,4,6,9,9,1,1,0,10
4656,Mohandeseen,13745,2,1,0,7,3,5,6,7,2,0,1,0,7
4657,6th of October,45128,3,0,0,7,7,10,2,8,6,0,1,0,10
4658,Dokki,16997,1,1,0,7,8,10,10,4,2,0,1,0,4
4659,Downtown Cairo,22330,4,1,0,7,4,6,8,4,10,0,1,0,4
4660,Maadi,44078,2,0,0,8,6,6,6,9,8,0,0,1,4
4661,New Capital,42585,5,0,1,7,8,8,7,4,2,0,1,0,6
4662,El Shorouk,28829,2,1,0,9,3,9,7,9,10,0,1,0,8
4663,Zamalek,47336,1,0,1,8,4,4,9,10,7,0,0,0,5
4664,Mohandeseen,12070,3,0,0,3,4,6,7,5,10,0,1,0,10
4665,Nasr City,5320,5,1,1,5,8,8,6,7,8,0,0,0,7
4666,Downtown Cairo,27507,3,0,0,8,5,3,2,7,8,0,0,0,8
4667,Zamalek,42921,2,1,0,3,4,10,3,8,8,0,1,0,8
4668,Zamalek,10589,3,0,1,5,6,4,7,7,9,0,1,1,8
4669,Madinaty,31459,3,1,0,3,7,8,9,8,2,1,1,1,8
4670,Madinaty,19589,2,1,1,3,8,10,10,10,5,0,1,1,6
4671,Downtown Cairo,40375,5,1,0,8,6,10,3,5,8,0,1,0,7
4672,Helwan,47085,3,1,1,3,5,4,5,7,10,0,1,0,8
4673,Heliopolis,47200,3,1,0,5,4,3,3,8,3,1,1,0,5
4674,New Cairo,37168,2,0,0,8,8,6,8,10,7,1,1,0,8
4675,El Obour,30732,4,1,0,7,5,6,7,3,3,0,0,0,10
4676,Shoubra,35511,3,0,0,5,6,9,2,7,5,1,1,1,6
4677,Mohandeseen,26426,1,1,0,10,6,7,10,10,8,1,1,0,9
4678,Downtown Cairo,34982,5,1,0,6,10,8,10,9,3,0,1,0,9
4679,Helwan,20746,3,1,1,3,6,9,3,7,10,0,1,0,10
4680,Helwan,32514,2,0,0,8,7,10,3,10,7,0,1,0,9
4681,El Obour,7851,1,0,1,3,6,5,9,4,9,0,1,0,6
4682,Helwan,23796,2,1,1,9,9,6,7,7,10,1,1,0,5
4683,Heliopolis,14498,3,1,0,8,6,5,3,9,10,0,1,0,5
4684,Helwan,36852,1,1,0,10,4,10,1,9,4,0,0,0,4
4685,Shoubra,38592,5,1,0,7,8,3,4,6,10,0,1,1,10
4686,Mokattam,48845,5,0,0,8,8,9,5,5,5,0,1,0,4
4687,El Obour,19930,5,1,1,10,8,8,9,4,9,0,1,0,4
4688,Heliopolis,49317,4,0,0,8,7,8,4,10,7,0,0,0,7
4689,New Cairo,46881,2,0,0,10,8,9,8,10,2,0,1,0,4
4690,Mokattam,45590,3,0,0,9,4,2,2,9,9,1,0,0,8
4691,Mokattam,25159,1,1,0,6,5,2,1,5,5,0,1,0,4
4692,Downtown Cairo,33536,2,0,0,8,3,8,5,6,2,0,1,0,6
4693,Mohandeseen,28252,3,1,0,8,10,3,3,4,5,0,1,0,5
4694,Downtown Cairo,28003,4,0,1,2,9,5,9,8,4,0,1,0,10
4695,El Obour,44186,3,0,0,5,8,7,3,8,3,1,1,0,9
4696,Helwan,39139,2,1,0,6,4,6,3,8,9,0,1,1,10
4697,New Cairo,43836,3,0,1,7,8,6,8,4,7,1,1,0,6
4698,Heliopolis,26205,1,1,0,8,7,7,3,6,9,0,1,1,5
4699,Nasr City,34523,4,1,0,6,4,8,9,6,9,0,1,0,6
4700,Helwan,48627,1,0,0,3,9,3,7,3,6,1,0,1,8
4701,Maadi,11464,4,1,0,6,9,5,2,9,3,0,1,0,6
4702,Downtown Cairo,21110,4,1,0,6,3,8,3,4,6,0,1,0,5
4703,Nasr City,11121,3,1,0,8,4,6,8,5,7,0,1,0,7
4704,New Capital,13840,1,1,0,4,8,10,7,10,9,1,1,0,10
4705,Heliopolis,41080,4,1,0,2,8,7,8,7,3,0,1,1,5
4706,Heliopolis,44768,4,0,0,7,3,5,10,6,8,1,0,0,10
4707,Haram,13461,3,0,0,8,7,5,1,3,10,1,0,0,5
4708,Haram,24927,2,1,1,9,4,4,1,6,10,1,1,1,5
4709,Sheikh Zayed,28398,2,0,1,8,9,7,7,8,5,1,1,1,10
4710,Helwan,37086,5,0,1,8,7,9,8,9,7,0,1,1,5
4711,Mokattam,19329,5,1,0,8,7,2,2,5,7,0,1,1,6
4712,Mokattam,19791,4,1,0,2,5,3,8,7,8,0,0,1,4
4713,El Obour,18372,2,0,0,10,5,5,1,7,8,1,1,0,7
4714,Dokki,31354,4,0,1,10,4,8,5,6,3,0,1,0,4
4715,El Shorouk,48018,1,1,0,8,4,3,10,7,6,0,0,1,6
4716,Downtown Cairo,25537,2,0,1,10,8,9,5,8,2,0,1,0,7
4717,Faisal,38370,2,1,1,5,8,4,8,10,3,0,0,0,5
4718,Al Rehab,29405,2,1,0,8,10,3,7,8,7,1,1,0,9
4719,Downtown Cairo,45815,5,1,0,3,7,8,10,7,6,1,1,0,10
4720,El Shorouk,27703,3,1,0,7,5,10,4,5,9,0,0,0,6
4721,New Cairo,19234,3,0,0,3,10,5,9,8,2,1,1,0,4
4722,Helwan,11532,5,0,0,4,10,3,6,6,10,0,1,0,4
4723,New Cairo,44134,5,1,0,2,10,10,10,9,5,1,1,1,7
4724,Faisal,39416,5,1,0,8,4,6,2,3,2,0,1,1,9
4725,New Capital,10903,3,0,0,3,9,8,9,8,6,0,1,0,5
4726,Sheikh Zayed,22242,4,0,1,4,4,6,10,3,10,1,1,0,9
4727,New Cairo,17788,5,1,1,2,9,6,9,4,8,1,1,1,7
4728,Shoubra,39249,4,0,1,4,4,7,2,5,4,0,1,0,7
4729,El Shorouk,38588,4,0,0,5,5,6,3,6,9,1,0,0,4
4730,Mohandeseen,33513,1,1,0,8,4,9,9,7,3,0,0,0,10
4731,Helwan,47039,3,0,0,7,7,5,8,9,5,1,1,0,5
4732,Dokki,23542,4,0,0,2,4,4,10,5,8,0,0,0,10
4733,Al Rehab,36294,3,1,0,5,9,4,7,6,5,1,1,0,8
4734,Haram,7684,3,1,0,10,6,3,5,6,10,0,1,0,9
4735,Zamalek,27795,1,0,0,4,8,9,2,5,4,0,1,1,9
4736,New Cairo,7651,3,1,0,7,3,8,10,8,2,0,1,0,5
4737,Sheikh Zayed,14431,4,1,0,3,7,7,7,5,3,1,1,1,5
4738,El Obour,14131,2,1,1,6,4,3,7,5,10,1,0,0,10
4739,Heliopolis,28091,4,0,1,10,6,3,4,4,6,0,0,0,9
4740,Mokattam,28845,4,0,1,3,5,2,3,7,6,0,0,0,4
4741,Nasr City,28491,3,1,0,4,9,3,3,5,6,0,1,0,5
4742,Shoubra,8830,4,1,1,3,9,10,7,4,2,0,0,0,4
4743,Downtown Cairo,32640,2,1,0,3,10,2,10,3,4,0,1,0,9
4744,Downtown Cairo,11334,3,1,0,7,9,5,9,8,4,0,0,0,10
4745,Sheikh Zayed,13304,5,1,1,7,10,3,10,4,3,1,1,0,7
4746,Mohandeseen,21032,4,0,0,6,7,6,2,8,8,0,0,0,10
4747,Shoubra,29755,4,1,1,3,7,9,6,7,6,0,1,1,6
4748,Shoubra,4016,1,1,0,2,4,2,8,3,2,0,1,0,5
4749,Sheikh Zayed,12308,5,1,0,4,10,10,7,5,2,1,1,0,9
4750,El Obour,33654,5,0,0,4,5,8,2,5,5,1,0,0,8
4751,El Obour,43244,2,1,1,10,4,6,7,9,9,0,1,0,4
4752,Maadi,9942,5,1,0,5,10,6,9,5,10,1,0,0,4
4753,New Cairo,6693,1,0,1,10,6,10,9,5,4,1,1,1,8
4754,Mohandeseen,19562,2,1,0,2,3,10,3,3,9,0,1,0,7
4755,Downtown Cairo,10259,5,1,0,4,8,3,5,10,9,1,1,0,9
4756,Al Rehab,46236,2,1,1,2,8,9,10,4,8,1,1,0,6
4757,6th of October,8942,5,0,0,7,5,6,1,9,2,0,1,0,9
4758,Dokki,40556,5,0,0,2,3,3,7,8,8,0,1,1,6
4759,El Obour,4371,5,1,0,3,6,10,7,8,5,1,0,1,5
4760,Maadi,31383,4,1,0,10,7,5,4,9,2,0,1,1,7
4761,Mohandeseen,27404,5,1,0,2,6,6,6,8,9,0,1,0,7
4762,Dokki,11120,4,1,0,5,8,8,1,4,4,0,1,0,4
4763,El Shorouk,9702,3,0,1,7,3,3,10,6,5,1,1,0,10
4764,Faisal,12347,1,1,0,3,5,6,4,4,2,0,1,0,10
4765,Dokki,39429,2,1,1,2,10,9,3,4,9,0,1,0,5
4766,Madinaty,43419,2,1,0,5,4,2,10,10,9,0,1,1,10
4767,Shoubra,29040,3,1,0,4,3,9,8,8,8,0,0,0,8
4768,New Cairo,41646,5,1,0,8,5,3,10,4,4,1,1,0,7
4769,Madinaty,49859,1,1,0,8,3,5,10,4,3,1,1,0,6
4770,Heliopolis,41083,3,0,0,8,10,4,2,8,5,1,0,0,7
4771,Haram,26542,3,0,0,10,9,3,2,8,3,0,1,1,4
4772,Haram,46733,2,0,0,10,10,3,9,4,2,0,1,0,7
4773,Nasr City,12308,4,1,0,5,8,7,10,3,10,1,0,0,8
4774,Dokki,43242,4,0,0,10,9,4,7,10,6,1,1,0,10
4775,Maadi,38142,5,1,1,8,7,5,4,7,4,0,1,0,6
4776,Al Rehab,48163,5,1,1,7,8,5,7,7,4,1,1,1,5
4777,El Obour,34690,3,1,1,10,7,3,9,10,10,0,0,0,5
4778,Nasr City,11393,5,0,0,5,4,5,7,6,2,0,1,0,7
4779,Heliopolis,8403,4,1,1,2,7,3,9,4,2,0,0,0,4
4780,Mokattam,7546,1,1,1,7,10,5,9,9,4,0,0,0,5
4781,El Shorouk,40745,2,1,0,2,6,9,7,5,6,0,0,0,6
4782,Sheikh Zayed,32893,4,1,1,10,8,10,7,7,2,0,1,0,4
4783,Heliopolis,13388,5,1,0,6,8,5,9,8,6,1,1,0,4
4784,Madinaty,45756,2,1,0,3,9,5,10,5,6,1,1,0,7
4785,Haram,40660,2,1,0,9,8,8,4,10,7,0,0,0,10
4786,Downtown Cairo,27708,3,1,0,7,4,2,6,6,9,0,1,0,4
4787,Mohandeseen,28726,5,1,0,4,9,8,7,5,2,0,1,0,9
4788,6th of October,18008,3,1,1,3,8,10,10,4,10,0,1,0,8
4789,Nasr City,40017,2,1,0,5,3,5,8,4,10,1,0,0,10
4790,Madinaty,4111,3,1,0,2,10,3,10,3,2,1,1,0,8
4791,New Capital,21545,5,1,0,2,9,5,10,10,7,0,1,1,9
4792,Heliopolis,44168,4,0,0,6,9,3,3,4,7,0,0,0,4
4793,Shoubra,6379,1,1,1,10,8,8,3,10,9,0,1,0,7
4794,New Cairo,34237,4,1,0,6,6,7,8,7,9,1,1,1,9
4795,Madinaty,49948,2,1,0,7,5,3,8,4,3,1,1,0,6
4796,Al Rehab,25810,4,0,1,10,3,7,8,4,10,1,1,0,8
4797,Al Rehab,45120,3,1,0,4,8,10,7,5,2,0,1,1,5
4798,Helwan,21809,5,1,1,5,10,9,8,6,6,0,0,0,6
4799,Sheikh Zayed,12469,4,1,0,3,8,10,7,4,3,0,1,1,4
4800,Sheikh Zayed,31967,4,1,0,5,8,6,10,7,2,1,1,1,4
4801,Helwan,13748,5,1,1,9,7,3,8,6,8,0,1,0,8
4802,6th of October,27424,3,1,0,3,3,6,2,4,10,0,0,0,7
4803,Faisal,24976,1,1,0,5,7,4,7,6,3,1,1,0,10
4804,Nasr City,27914,4,0,1,9,9,5,9,7,9,0,1,0,7
4805,Heliopolis,34067,2,1,0,8,6,8,4,5,6,0,0,0,6
4806,New Cairo,46875,3,1,0,10,9,3,10,5,7,1,1,1,8
4807,Zamalek,16942,3,0,1,3,8,7,9,3,8,0,1,1,5
4808,New Capital,23491,4,1,0,5,6,2,8,10,5,0,1,0,9
4809,Shoubra,8533,5,0,0,10,6,4,1,7,4,0,0,0,10
4810,Al Rehab,27583,4,1,0,7,8,8,10,9,3,1,1,0,4
4811,El Obour,41049,4,1,0,10,4,6,8,10,2,0,1,0,8
4812,Madinaty,31821,5,1,1,10,9,9,7,10,5,1,1,1,5
4813,New Cairo,34261,2,1,0,8,7,8,8,8,7,1,1,0,4
4814,6th of October,41536,5,1,0,8,3,8,7,4,4,0,0,0,10
4815,El Shorouk,33945,4,1,1,9,8,2,7,8,4,0,1,0,7
4816,Mokattam,21384,1,1,1,3,3,2,3,8,9,0,1,0,6
4817,Zamalek,32410,5,1,0,8,10,7,10,4,6,0,1,0,5
4818,Haram,16198,2,0,0,7,9,9,4,3,3,0,1,0,8
4819,Helwan,33354,5,1,1,8,3,4,8,7,10,1,0,0,7
4820,6th of October,11169,5,0,0,7,4,9,6,6,2,0,0,0,8
4821,6th of October,44129,3,1,0,4,4,9,2,6,7,1,1,0,6
4822,Madinaty,35909,3,0,0,6,7,2,8,8,6,0,1,1,9
4823,Faisal,7830,4,0,0,4,4,6,7,9,4,0,1,0,6
4824,Downtown Cairo,25404,4,0,1,7,8,10,8,5,2,0,1,0,9
4825,Nasr City,31757,5,0,1,4,6,4,8,6,2,0,1,0,9
4826,Downtown Cairo,39650,1,1,0,3,9,10,8,6,6,0,1,0,5
4827,New Capital,37766,4,1,1,5,9,10,9,10,8,1,1,1,6
4828,Maadi,19942,5,1,0,10,3,2,6,8,9,0,1,0,9
4829,El Obour,36419,5,0,0,2,10,3,1,10,4,0,1,0,6
4830,Shoubra,20668,5,0,1,9,6,4,4,8,8,0,0,1,8
4831,Downtown Cairo,20246,5,1,0,6,10,5,2,7,9,1,1,0,5
4832,Madinaty,28996,5,0,1,3,10,6,9,10,4,0,1,0,6
